Assigned;Assigned[%];Time[min];Iter;IterYield[%];Speed[it/s];AddedPert;AddedPert[%];HardStudentConf;StudentConf;DistStudentConf;CommitStudentConf;TimePref;RoomPref;DistInstrPref;GrConstPref;UselessHalfHours;BrokenTimePat;TooBigRooms
0;0.000;0.000;0;NaN;NaN;0;0.000;0;0;0;0;0.000;0;0;0;0;0;0
1;0.176;0.002;1;100.000;7.885;0;0.000;0;0;0;0;0.000;0;0;0;0;0;0
2;0.351;0.004;2;100.000;9.409;0;0.000;0;0;0;0;0.000;0;0;0;0;0;4
3;0.527;0.004;3;100.000;11.983;0;0.000;0;0;0;0;0.000;0;0;0;0;0;8
4;0.703;0.005;4;100.000;13.591;0;0.000;0;0;0;0;0.000;0;0;0;0;2;12
5;0.879;0.005;5;100.000;16.229;0;0.000;0;0;0;0;0.000;0;0;0;0;2;16
6;1.054;0.005;6;100.000;18.571;0;0.000;0;0;0;0;0.000;0;0;0;0;2;16
7;1.230;0.014;7;100.000;8.212;0;0.000;0;0;0;0;0.000;0;0;0;0;2;16
8;1.406;0.014;8;100.000;9.242;0;0.000;0;0;0;0;0.000;0;0;0;0;2;20
9;1.582;0.015;9;100.000;10.166;0;0.000;0;0;0;0;0.000;0;0;0;0;2;24
10;1.757;0.015;10;100.000;11.146;0;0.000;0;0;0;0;0.000;0;0;0;0;2;28
11;1.933;0.015;11;100.000;12.013;0;0.000;0;0;0;0;0.000;0;0;0;0;2;32
12;2.109;0.015;12;100.000;12.926;0;0.000;0;0;0;0;0.000;0;0;0;0;2;36
13;2.285;0.017;13;100.000;12.868;0;0.000;0;0;0;0;0.000;0;0;0;0;4;40
14;2.460;0.017;14;100.000;13.704;0;0.000;0;0;0;0;0.000;0;0;0;0;4;44
15;2.636;0.017;15;100.000;14.546;0;0.000;0;0;0;0;0.000;0;0;0;0;4;44
16;2.812;0.018;16;100.000;14.933;0;0.000;0;0;0;0;0.000;0;0;0;0;4;48
17;2.988;0.019;17;100.000;15.284;0;0.000;0;0;0;0;0.000;0;0;0;0;4;52
18;3.163;0.019;18;100.000;15.952;0;0.000;0;0;0;0;0.000;0;0;0;0;6;56
19;3.339;0.019;19;100.000;16.503;0;0.000;0;0;0;0;0.000;0;0;0;0;9;60
20;3.515;0.020;20;100.000;16.962;0;0.000;0;0;0;0;0.000;0;0;0;0;12;64
21;3.691;0.020;21;100.000;17.489;0;0.000;0;0;0;0;0.000;0;0;0;0;15;68
22;3.866;0.020;22;100.000;17.981;0;0.000;0;0;0;0;0.000;0;0;0;0;15;72
23;4.042;0.021;23;100.000;18.395;0;0.000;0;0;0;0;0.000;0;0;0;0;15;76
24;4.218;0.021;24;100.000;18.769;0;0.000;0;0;0;0;0.000;0;0;0;0;15;80
25;4.394;0.022;25;100.000;18.969;0;0.000;0;0;0;0;0.000;0;0;0;0;17;84
26;4.569;0.023;26;100.000;18.997;0;0.000;0;0;0;0;0.000;0;0;0;0;21;84
27;4.745;0.023;27;100.000;19.159;0;0.000;0;0;0;0;0.000;0;0;0;0;25;88
28;4.921;0.024;28;100.000;19.658;0;0.000;0;0;0;0;0.000;0;0;0;0;25;88
29;5.097;0.024;29;100.000;20.237;0;0.000;0;0;0;0;0.000;0;0;0;0;25;92
30;5.272;0.024;30;100.000;20.449;0;0.000;0;0;0;0;0.000;0;0;0;0;25;92
31;5.448;0.025;31;100.000;20.436;0;0.000;0;0;0;0;0.000;0;0;0;0;25;96
32;5.624;0.026;32;100.000;20.611;0;0.000;0;0;0;0;0.000;0;0;0;0;25;97
33;5.800;0.026;33;100.000;21.031;0;0.000;0;0;0;0;0.000;0;0;0;0;25;101
34;5.975;0.026;34;100.000;21.408;0;0.000;0;0;0;0;0.000;0;0;0;0;27;105
35;6.151;0.027;35;100.000;21.920;0;0.000;0;0;0;0;0.000;0;0;0;0;27;109
36;6.327;0.027;36;100.000;22.150;0;0.000;0;0;0;0;0.000;0;0;0;0;27;113
37;6.503;0.027;37;100.000;22.463;0;0.000;0;0;0;0;0.000;0;0;0;0;27;113
38;6.678;0.028;38;100.000;22.788;0;0.000;0;0;0;0;0.000;0;0;0;0;31;113
39;6.854;0.028;39;100.000;23.123;0;0.000;0;0;0;0;0.000;0;0;0;0;33;113
40;7.030;0.028;40;100.000;23.587;0;0.000;0;0;0;0;0.000;0;0;0;0;33;117
41;7.206;0.029;41;100.000;23.889;0;0.000;0;0;0;0;0.000;0;0;0;0;35;121
42;7.381;0.029;42;100.000;24.236;0;0.000;0;0;0;0;0.000;0;0;0;0;35;125
43;7.557;0.029;43;100.000;24.575;0;0.000;0;0;0;0;0.000;0;0;0;0;35;129
44;7.733;0.030;44;100.000;24.706;0;0.000;0;0;0;0;0.000;0;0;0;0;35;133
45;7.909;0.030;45;100.000;25.093;0;0.000;0;0;0;0;0.000;0;0;0;0;35;137
46;8.084;0.030;46;100.000;25.549;0;0.000;0;0;0;0;0.000;0;0;0;0;35;141
47;8.260;0.030;47;100.000;25.792;0;0.000;0;0;0;0;0.000;0;0;0;0;35;142
48;8.436;0.031;48;100.000;26.026;0;0.000;0;0;0;0;0.000;0;0;0;0;35;146
49;8.612;0.031;49;100.000;26.352;0;0.000;0;0;0;0;0.000;0;0;0;0;35;150
50;8.787;0.031;50;100.000;26.556;0;0.000;0;0;0;0;0.000;0;0;0;0;39;154
51;8.963;0.041;51;100.000;20.857;0;0.000;0;0;0;0;0.000;0;0;0;0;39;154
52;9.139;0.041;52;100.000;21.127;0;0.000;0;0;0;0;0.000;0;0;0;0;39;155
53;9.315;0.041;53;100.000;21.435;0;0.000;0;0;0;0;0.000;0;0;0;0;41;159
54;9.490;0.041;54;100.000;21.730;0;0.000;0;0;0;0;0.000;0;0;0;0;45;163
55;9.666;0.042;55;100.000;22.030;0;0.000;0;0;0;0;0.000;0;0;0;0;45;167
56;9.842;0.042;56;100.000;22.019;0;0.000;0;0;0;0;0.000;0;0;0;0;45;167
57;10.018;0.043;57;100.000;22.350;0;0.000;0;0;0;0;0.000;0;0;0;0;45;171
58;10.193;0.043;58;100.000;22.628;0;0.000;0;0;0;0;0.000;0;0;0;0;45;175
59;10.369;0.043;59;100.000;22.859;0;0.000;0;0;0;0;0.000;0;0;0;0;45;179
60;10.545;0.043;60;100.000;22.992;0;0.000;0;0;0;0;0.000;0;0;0;0;45;183
61;10.721;0.044;61;100.000;23.189;0;0.000;0;0;0;0;0.000;0;0;0;0;45;187
62;10.896;0.044;62;100.000;23.316;0;0.000;0;0;0;0;0.000;0;0;0;0;45;191
63;11.072;0.045;63;100.000;23.525;0;0.000;0;0;0;0;0.000;0;0;0;0;45;195
64;11.248;0.045;64;100.000;23.801;0;0.000;0;0;0;0;0.000;0;0;0;0;45;199
65;11.424;0.045;65;100.000;23.839;0;0.000;0;0;0;0;0.000;0;0;0;0;45;203
66;11.599;0.046;66;100.000;23.946;0;0.000;0;0;0;0;0.000;0;0;0;0;45;203
67;11.775;0.046;67;100.000;24.173;0;0.000;0;0;0;0;0.000;0;0;0;0;45;207
68;11.951;0.046;68;100.000;24.417;0;0.000;0;0;0;0;0.000;0;0;0;0;45;211
69;12.127;0.047;69;100.000;24.472;0;0.000;0;0;0;0;0.000;0;0;0;0;47;215
70;12.302;0.048;70;100.000;24.443;0;0.000;0;0;0;0;0.000;0;0;0;0;47;215
71;12.478;0.048;71;100.000;24.533;0;0.000;0;0;0;0;0.000;0;0;0;0;47;219
72;12.654;0.049;72;100.000;24.582;0;0.000;0;0;0;0;0.000;0;0;0;0;49;219
73;12.830;0.049;73;100.000;24.867;0;0.000;0;0;0;0;0.000;0;0;0;0;65;219
74;13.005;0.049;74;100.000;25.110;0;0.000;0;0;0;0;0.000;0;0;0;0;65;223
75;13.181;0.049;75;100.000;25.308;0;0.000;0;0;0;0;0.000;0;0;0;0;65;224
76;13.357;0.050;76;100.000;25.210;0;0.000;0;0;0;0;0.000;0;0;0;0;67;228
77;13.533;0.051;77;100.000;25.354;0;0.000;0;0;0;0;0.000;0;0;0;0;67;232
78;13.708;0.051;78;100.000;25.264;0;0.000;0;0;0;0;0.000;0;0;0;0;67;236
79;13.884;0.052;79;100.000;25.513;0;0.000;0;0;0;0;0.000;0;0;0;0;67;240
80;14.060;0.052;80;100.000;25.776;0;0.000;0;0;0;0;0.000;0;0;0;0;67;240
81;14.236;0.052;81;100.000;25.940;0;0.000;0;0;0;0;0.000;0;0;0;0;67;244
82;14.411;0.052;82;100.000;26.194;0;0.000;0;0;0;0;0.000;0;0;0;0;67;245
83;14.587;0.053;83;100.000;26.285;0;0.000;0;0;0;0;0.000;0;0;0;0;67;249
84;14.763;0.053;84;100.000;26.365;0;0.000;0;0;0;0;0.000;0;0;0;0;69;253
85;14.938;0.053;85;100.000;26.602;0;0.000;0;0;0;0;0.000;0;0;0;0;69;253
86;15.114;0.054;86;100.000;26.467;0;0.000;0;0;0;0;0.000;0;0;0;0;71;253
87;15.290;0.055;87;100.000;26.538;0;0.000;0;0;0;0;0.000;0;0;0;0;71;257
88;15.466;0.055;88;100.000;26.694;0;0.000;0;0;0;0;0.000;0;0;0;0;71;257
89;15.641;0.055;89;100.000;26.941;0;0.000;0;0;0;0;0.000;0;0;0;0;73;261
90;15.817;0.056;90;100.000;26.864;0;0.000;0;0;0;0;0.000;0;0;0;0;73;265
91;15.993;0.056;91;100.000;26.907;0;0.000;0;0;0;0;0.000;0;0;0;0;73;265
92;16.169;0.057;92;100.000;27.004;0;0.000;0;0;0;0;0.000;0;0;0;0;75;269
93;16.344;0.057;93;100.000;27.106;0;0.000;0;0;0;0;0.000;0;0;0;0;75;273
94;16.520;0.057;94;100.000;27.312;0;0.000;0;0;0;0;0.000;0;0;0;0;75;273
95;16.696;0.058;95;100.000;27.432;0;0.000;0;0;0;0;0.000;0;0;0;0;79;273
96;16.872;0.058;96;100.000;27.659;0;0.000;0;0;0;0;0.000;0;0;0;0;79;277
97;17.047;0.058;97;100.000;27.862;0;0.000;0;0;0;0;0.000;0;0;0;0;79;281
98;17.223;0.058;98;100.000;28.068;0;0.000;0;0;0;0;0.000;0;0;0;0;79;285
99;17.399;0.059;99;100.000;27.949;0;0.000;0;0;0;0;0.000;0;0;0;0;79;289
100;17.575;0.059;100;100.000;28.037;0;0.000;0;0;0;0;0.000;0;0;0;0;79;293
101;17.750;0.060;101;100.000;28.104;0;0.000;0;0;0;0;0.000;0;0;0;0;79;297
102;17.926;0.060;102;100.000;28.151;0;0.000;0;0;0;0;0.000;0;0;0;0;81;301
103;18.102;0.061;103;100.000;28.292;0;0.000;0;0;0;0;0.000;0;0;0;0;81;301
104;18.278;0.061;104;100.000;28.421;0;0.000;0;0;0;0;0.000;0;0;0;0;81;305
105;18.453;0.062;105;100.000;28.434;0;0.000;0;0;0;0;0.000;0;0;0;0;81;309
106;18.629;0.062;106;100.000;28.583;0;0.000;0;0;0;0;0.000;0;0;0;0;84;309
107;18.805;0.062;107;100.000;28.680;0;0.000;0;0;0;0;0.000;0;0;0;0;84;313
108;18.981;0.063;108;100.000;28.766;0;0.000;0;0;0;0;0.000;0;0;0;0;84;317
109;19.156;0.072;109;100.000;25.324;0;0.000;0;0;0;0;0.000;0;0;0;0;84;321
110;19.332;0.072;110;100.000;25.496;0;0.000;0;0;0;0;0.000;0;0;0;0;84;325
111;19.508;0.072;111;100.000;25.701;0;0.000;0;0;0;0;0.000;0;0;0;0;84;325
112;19.684;0.072;112;100.000;25.849;0;0.000;0;0;0;0;0.000;0;0;0;0;84;329
113;19.859;0.073;113;100.000;25.959;0;0.000;0;0;0;0;0.000;0;0;0;0;84;333
114;20.035;0.073;114;100.000;25.993;0;0.000;0;0;0;0;0.000;0;0;0;0;84;333
115;20.211;0.073;115;100.000;26.185;0;0.000;0;0;0;0;0.000;0;0;0;0;87;337
116;20.387;0.074;116;100.000;26.270;0;0.000;0;0;0;0;0.000;0;0;0;0;87;341
117;20.562;0.074;117;100.000;26.416;0;0.000;0;0;0;0;0.000;0;0;0;0;89;345
118;20.738;0.074;118;100.000;26.608;0;0.000;0;0;0;0;0.000;0;0;0;0;89;349
119;20.914;0.074;119;100.000;26.642;0;0.000;0;0;0;0;0.000;0;0;0;0;89;349
120;21.090;0.075;120;100.000;26.828;0;0.000;0;0;0;0;0.000;0;0;0;0;89;349
121;21.265;0.075;121;100.000;26.979;0;0.000;0;0;0;0;0.000;0;0;0;0;89;353
122;21.441;0.075;122;100.000;27.157;0;0.000;0;0;0;0;0.000;0;0;0;0;92;357
123;21.617;0.075;123;100.000;27.271;0;0.000;0;0;0;0;0.000;0;0;0;0;92;361
124;21.793;0.075;124;100.000;27.381;0;0.000;0;0;0;0;0.000;0;0;0;0;92;365
125;21.968;0.076;125;100.000;27.467;0;0.000;0;0;0;0;0.000;0;0;0;0;92;369
126;22.144;0.076;126;100.000;27.458;0;0.000;0;0;0;0;0.000;0;0;0;0;92;373
127;22.320;0.077;127;100.000;27.643;0;0.000;0;0;0;0;0.000;0;0;0;0;95;377
128;22.496;0.077;128;100.000;27.823;0;0.000;0;0;0;0;0.000;0;0;0;0;97;381
129;22.671;0.077;129;100.000;27.963;0;0.000;0;0;0;0;0.000;0;0;0;0;97;385
130;22.847;0.077;130;100.000;28.054;0;0.000;0;0;0;0;0.000;0;0;0;0;97;389
131;23.023;0.078;131;100.000;28.134;0;0.000;0;0;0;0;0.000;0;0;0;0;97;393
132;23.199;0.078;132;100.000;28.307;0;0.000;0;0;0;0;0.000;0;0;0;0;99;397
133;23.374;0.078;133;100.000;28.477;0;0.000;0;0;0;0;0.000;0;0;0;0;99;401
134;23.550;0.078;134;100.000;28.646;0;0.000;0;0;0;0;0.000;0;0;0;0;99;405
135;23.726;0.078;135;100.000;28.812;0;0.000;0;0;0;0;0.000;0;0;0;0;99;409
136;23.902;0.079;136;100.000;28.626;0;0.000;0;0;0;0;0.000;0;0;0;0;99;413
137;24.077;0.080;137;100.000;28.650;0;0.000;0;0;0;0;0.000;0;0;0;0;101;417
138;24.253;0.080;138;100.000;28.785;0;0.000;0;0;0;0;0.000;0;0;0;0;101;421
139;24.429;0.080;139;100.000;28.952;0;0.000;0;0;0;0;0.000;0;0;0;0;101;425
140;24.605;0.080;140;100.000;29.101;0;0.000;0;0;0;0;0.000;0;0;0;0;101;429
141;24.780;0.081;141;100.000;29.106;0;0.000;0;0;0;0;0.000;0;0;0;0;101;433
142;24.956;0.081;142;100.000;29.178;0;0.000;0;0;0;0;0.000;0;0;0;0;101;437
143;25.132;0.081;143;100.000;29.355;0;0.000;0;0;0;0;0.000;0;0;0;0;101;441
144;25.308;0.081;144;100.000;29.510;0;0.000;0;0;0;0;0.000;0;0;0;1;101;445
145;25.483;0.082;145;100.000;29.621;0;0.000;0;0;0;0;0.000;0;0;0;1;101;449
146;25.659;0.082;146;100.000;29.643;0;0.000;0;0;0;0;0.000;0;0;0;1;101;453
147;25.835;0.082;147;100.000;29.809;0;0.000;0;0;0;0;0.000;0;0;0;1;101;457
148;26.011;0.082;148;100.000;29.971;0;0.000;0;0;0;0;0.000;0;0;0;1;101;461
149;26.186;0.083;149;100.000;30.069;0;0.000;0;0;0;0;0.000;0;0;0;1;103;461
150;26.362;0.083;150;100.000;30.181;0;0.000;0;0;0;0;0.000;0;0;0;1;105;465
151;26.538;0.083;151;100.000;30.336;0;0.000;0;0;0;0;0.000;0;0;0;1;105;469
152;26.714;0.083;152;100.000;30.369;0;0.000;0;0;0;0;0.000;0;0;0;1;105;470
153;26.889;0.084;153;100.000;30.526;0;0.000;0;0;0;0;0.000;0;0;0;2;105;474
154;27.065;0.084;154;100.000;30.661;0;0.000;0;0;0;0;0.000;0;0;0;3;109;478
155;27.241;0.084;155;100.000;30.830;0;0.000;0;0;0;0;0.000;0;0;0;3;109;478
156;27.417;0.084;156;100.000;30.925;0;0.000;0;0;0;0;0.000;0;0;0;3;109;482
157;27.592;0.084;157;100.000;31.011;0;0.000;0;2;0;0;0.000;0;0;0;3;109;482
158;27.768;0.085;158;100.000;31.050;0;0.000;0;2;0;0;0.000;0;0;0;3;109;486
159;27.944;0.085;159;100.000;31.097;0;0.000;0;2;0;0;0.000;0;0;0;3;109;486
160;28.120;0.085;160;100.000;31.200;0;0.000;0;2;0;0;0.000;0;0;0;3;109;490
161;28.295;0.086;161;100.000;31.137;0;0.000;0;2;0;0;0.000;0;0;0;3;109;494
162;28.471;0.087;162;100.000;31.183;0;0.000;0;2;0;0;0.000;0;0;0;3;109;498
163;28.647;0.087;163;100.000;31.205;0;0.000;0;2;0;0;0.000;0;0;0;3;109;502
164;28.822;0.088;164;100.000;31.234;0;0.000;0;2;0;0;0.000;0;0;0;3;109;506
165;28.998;0.088;165;100.000;31.360;0;0.000;0;2;0;0;0.000;0;0;0;3;109;510
166;29.174;0.088;166;100.000;31.492;0;0.000;0;2;0;0;0.000;0;0;0;4;109;514
167;29.350;0.088;167;100.000;31.522;0;0.000;0;5;2;0;0.000;0;0;0;4;109;514
168;29.525;0.089;168;100.000;31.547;0;0.000;0;5;2;0;0.000;0;0;0;4;109;518
169;29.701;0.089;169;100.000;31.629;0;0.000;0;5;2;0;0.000;0;0;0;4;109;522
170;29.877;0.089;170;100.000;31.760;0;0.000;0;5;2;0;0.000;0;0;0;4;109;526
171;30.053;0.090;171;100.000;31.829;0;0.000;0;5;2;0;0.000;0;0;0;4;109;530
172;30.228;0.090;172;100.000;31.941;0;0.000;0;5;2;0;0.000;0;0;0;4;109;534
173;30.404;0.091;173;100.000;31.852;0;0.000;0;5;2;0;0.000;0;0;0;4;111;538
174;30.580;0.091;174;100.000;31.885;0;0.000;0;5;2;0;0.000;0;0;0;4;111;542
175;30.756;0.091;175;100.000;31.923;0;0.000;0;5;2;0;0.000;0;0;0;4;111;546
176;30.931;0.092;176;100.000;32.013;0;0.000;0;5;2;0;0.000;0;0;0;4;111;546
177;31.107;0.092;177;100.000;32.081;0;0.000;0;5;2;0;0.000;0;0;0;4;114;550
178;31.283;0.092;178;100.000;32.102;0;0.000;0;5;2;0;0.000;0;0;0;4;114;550
179;31.459;0.093;179;100.000;32.223;0;0.000;0;5;2;0;0.000;0;0;0;4;114;550
180;31.634;0.093;180;100.000;32.330;0;0.000;0;5;2;0;0.000;0;0;0;4;114;554
181;31.810;0.093;181;100.000;32.448;0;0.000;0;5;2;0;0.000;0;0;0;5;114;558
182;31.986;0.093;182;100.000;32.534;0;0.000;0;5;2;0;0.000;0;0;0;5;114;562
183;32.162;0.094;183;100.000;32.493;0;0.000;0;5;2;0;0.000;0;0;0;5;116;566
184;32.337;0.094;184;100.000;32.616;0;0.000;0;5;2;0;0.000;0;0;0;5;116;567
185;32.513;0.094;185;100.000;32.681;0;0.000;0;5;2;0;0.000;0;0;0;5;116;571
186;32.689;0.095;186;100.000;32.766;0;0.000;0;5;2;0;0.000;0;0;0;6;116;575
187;32.865;0.095;187;100.000;32.847;0;0.000;0;5;2;0;0.000;0;0;0;6;116;579
188;33.040;0.095;188;100.000;32.913;0;0.000;0;5;2;0;0.000;0;0;0;6;116;583
189;33.216;0.095;189;100.000;33.042;0;0.000;0;5;2;0;0.000;0;0;0;6;116;587
190;33.392;0.096;190;100.000;33.138;0;0.000;0;5;2;0;0.000;0;0;0;6;120;591
